Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
65391c914fcc9ac6dafd3f96,5b56686fc09af90001f187a5,APPROVED,2023-10-25T13:48:11.482000Z,2023-10-25T14:00:30.172000Z,2023-10-26T00:08:50.617000Z,2023-10-25T14:00:30.748340Z,739.0,CVPIIDEI,868,27,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
65391d96f136effdf9fd416c,5dea7a7df87f5519e686ff7b,APPROVED,2023-10-25T13:52:56.377000Z,2023-10-25T14:03:58.515000Z,2023-10-26T00:08:43.749000Z,2023-10-25T14:03:58.994955Z,663.0,CVPIIDEI,3156,37,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,
65391e0d4e3ee7d0c1e5e304,6101912054abe1467fe3ced5,APPROVED,2023-10-25T13:54:26.745000Z,2023-10-25T14:18:11.139000Z,2023-10-26T00:08:16.833000Z,2023-10-25T14:18:11.683677Z,1425.0,CVPIIDEI,359,33,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED,
65391e422809ce3b036517ca,5cfe79d535026c001a0d829c,APPROVED,2023-10-25T13:55:17.066000Z,2023-10-25T14:06:21.069000Z,2023-10-26T00:08:48.891000Z,2023-10-25T14:06:21.558329Z,665.0,CVPIIDEI,2566,36,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED,
65391e5ff16717a968efe72a,5f565c9592080106c6b4d467,APPROVED,2023-10-25T13:56:07.610000Z,2023-10-25T14:09:16.249000Z,2023-10-26T00:08:27.768000Z,2023-10-25T14:09:16.753184Z,789.0,CVPIIDEI,2998,33,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking),
65391e7facb53b2104a88db4,63114fcf2fc8f4d507560901,APPROVED,2023-10-25T13:56:19.318000Z,2023-10-25T14:09:02.255000Z,2023-10-26T00:08:01.175000Z,2023-10-25T14:09:02.803813Z,763.0,CVPIIDEI,923,37,Female,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)",
65391ed9ef931c663114a9ba,5fc1b73a2001ea1cf3f3225c,APPROVED,2023-10-25T13:57:50.770000Z,2023-10-25T14:12:02.294000Z,2023-10-26T00:08:26.345000Z,2023-10-25T14:12:02.810970Z,852.0,CVPIIDEI,400,24,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,
65391f35e3fb875426522483,6155b9c45f96867d9d9631fd,APPROVED,2023-10-25T14:00:23.891000Z,2023-10-25T14:27:12.143000Z,2023-10-26T00:08:10.517000Z,2023-10-25T14:27:12.620085Z,1609.0,CVPIIDEI,1293,30,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
65391f38fa401a16f041ae41,65031aa6159da63d3719cbe9,APPROVED,2023-10-25T13:59:29.425000Z,2023-10-25T14:22:51.991000Z,2023-10-26T00:07:45.569000Z,2023-10-25T14:22:53.364167Z,1403.0,CVPIIDEI,198,34,Female,White,United States,United States,United States,English,No,Full-Time,
65391f4b1826bc90ce09b7ca,652e93aab0ce46b3f6afccbf,APPROVED,2023-10-25T13:59:50.724000Z,2023-10-25T14:12:30.249000Z,2023-10-26T00:07:44.269000Z,2023-10-25T14:12:30.762378Z,760.0,CVPIIDEI,15,37,Female,White,United States,United States,United States,English,No,Part-Time,
65391f891036b1d9b1f59c70,5eeba783164680119f2e30c7,APPROVED,2023-10-25T14:00:52.263000Z,2023-10-25T15:08:35.311000Z,2023-10-26T00:08:35.861000Z,2023-10-25T15:08:35.799411Z,4064.0,CVPIIDEI,4135,27,Female,Black,United States,United States,United States,English,No,Other,
65392273a5f8c30219b78e82,6234a7fc493d026318784c23,APPROVED,2023-10-25T14:13:11.579000Z,2023-10-25T14:34:39.804000Z,2023-10-26T00:08:08.204000Z,2023-10-25T14:34:40.273612Z,1289.0,CVPIIDEI,1600,20,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
653917f2e476c149a9206fd1,5fd15621fd2de31298cdc771,RETURNED,2023-10-25T13:28:23.523000Z,,,,,,103,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65391a13871f6f440a8b98ea,645d518949b0639658176654,RETURNED,2023-10-25T13:37:31.279000Z,,,,,,1431,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
65391be1991828b5086e5a46,5eddc8a72514f6af43655a8a,TIMED-OUT,2023-10-25T13:46:31.773000Z,,,,8604873.0,,538,26,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
65391e6ba2abf2d27151633e,5c09a2515f9f0100010b51cd,RETURNED,2023-10-25T13:56:01.327000Z,,,,,,2402,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
